Team,Avg Win RP,Avg Auto RP,Avg Climb RP
frc174,0.6,0.5,0
frc2544,0.4,0.3,0.2
frc2340,1,0.7,0
frc1450,0.636363636,0.681818182,0.045454545
frc3003,1.363636364,0.681818182,0.045454545
frc5590,1.4,0.6,0
frc1585,0.6,0.4,0
frc3173,0.782608696,0.391304348,0.086956522
frc7033,0.8,0.3,0
frc6892,1,0.3,0.1
frc3951,1,0.5,0.2
frc156,1.052631579,0.684210526,0.105263158
frc3550,1,0.466666667,0.066666667
frc4930,1.263157895,0.473684211,0.157894737
frc6490,0.7,0.6,0.05
frc4093,0.4,0.3,0
frc378,1,0.363636364,0.136363636
frc6870,0.727272727,0.454545455,0.090909091
frc3181,0.4,0.3,0
frc120,0.933333333,0.8,0.133333333
frc1551,1.636363636,0.363636364,0
frc1126,1.2,0.55,0.2
frc3799,0.8,0.7,0
frc4023,0.6,0.7,0.1
frc639,1.181818182,0.681818182,0.090909091
frc340,1.8125,0.875,0.25
frc3838,1.2,0.8,0.5
frc1591,0.4,0.4,0
frc5947,0.8,0.4,0.1
frc6414,0.526315789,0.105263158,0.105263158
frc7251,1,0.5,0
frc3986,1.2,0.35,0.05
frc1405,1.1,0.55,0.2
frc3157,0.8,0.4,0.1
frc229,1.04,0.44,0.08
frc6601,0.833333333,0.333333333,0
frc7016,0.833333333,0.25,0
frc3017,0.833333333,0.166666667,0
frc5202,0.64,0.28,0.12
frc6969,0.833333333,0.083333333,0.083333333
frc5865,0.952380952,0.285714286,0.095238095
frc4707,0.833333333,0.333333333,0.083333333
frc5943,0.72,0.4,0.08
frc7318,1,0.333333333,0
frc7004,1.166666667,0.5,0.083333333
frc6982,0.5,0.25,0
frc7030,0.923076923,0.384615385,0.076923077
frc5149,0.307692308,0.307692308,0.076923077
frc6484,1.230769231,0.384615385,0.153846154
frc5964,0.923076923,0.384615385,0.076923077
frc1860,1.076923077,0.615384615,0.153846154
frc6300,1,0.423076923,0.038461538
frc4508,1.076923077,0.461538462,0.153846154
frc5881,0.615384615,0.384615385,0.076923077
frc6621,0.96,0.52,0.12
frc1665,0.8,0.56,0.12
frc7031,0.615384615,0.384615385,0.076923077
frc7027,0.615384615,0.384615385,0
frc3360,1.47826087,0.47826087,0.217391304
frc4203,0.307692308,0.307692308,0
frc6463,0.769230769,0.384615385,0.076923077
frc3996,1.090909091,0.409090909,0.272727273
frc2053,0.571428571,0.380952381,0
frc7081,0.818181818,0.590909091,0.090909091
frc291,1.655172414,0.793103448,0.206896552
frc5418,0.6,0.4,0.1
frc7165,0.631578947,0.421052632,0.157894737
frc1014,1.263157895,0.684210526,0.210526316
frc7043,1.2,0.6,0
frc3138,0.947368421,0.368421053,0
frc4119,1,0.4,0
frc6460,0.7,0.4,0
frc4601,1.2,0.7,0.2
frc7055,1,0.6,0
frc6027,1.2,0.9,0
frc3193,0.631578947,0.315789474,0
frc451,0.526315789,0.421052632,0.052631579
frc4085,1.1,0.55,0.05
frc6355,0.4,0.3,0.3
frc4150,1.578947368,0.736842105,0.052631579
frc4020,1.3,0.8,0.1
frc2399,0.736842105,0.631578947,0
frc1590,1.2,0.7,0.1
frc1758,1.052631579,0.368421053,0
frc1317,1.368421053,0.631578947,0.105263158
frc3591,0.8,0.3,0.2
frc6181,0.2,0.4,0
frc695,0.4,0.6,0.1
frc3484,1.052631579,0.684210526,0.157894737
frc5973,0.8,0.5,0
frc4121,1.052631579,0.578947368,0.052631579
frc2614,1.538461538,0.871794872,0.128205128
frc2172,0.947368421,0.578947368,0.105263158
frc6916,0.8,0.6,0
frc4611,1.368421053,0.631578947,0
frc4780,0.8,0.6,0
frc1248,1.2,0.7,0.3
frc3266,0.842105263,0.526315789,0.052631579
frc5667,0.421052632,0.473684211,0
frc3260,1.111111111,0.277777778,0.111111111
frc3492,1.333333333,0.5,0.277777778
frc279,1.052631579,0.578947368,0
frc1675,0.947368421,0.473684211,0.105263158
frc128,0.222222222,0.555555556,0
frc144,0.947368421,0.473684211,0
frc554,1.333333333,0.666666667,0.111111111
frc4283,0.666666667,0.444444444,0.111111111
frc3201,0.526315789,0.368421053,0
frc5811,1.111111111,0.333333333,0.111111111
frc63,1.157894737,0.631578947,0.157894737
frc48,0.947368421,0.631578947,0.052631579
frc1038,1.157894737,0.473684211,0.052631579
frc2252,1,0.555555556,0.222222222
frc4284,0.9,0.5,0
frc6084,1.333333333,0.444444444,0
frc6765,0.888888889,0.666666667,0
frc3777,1.555555556,0.666666667,0
frc6834,0.444444444,0.222222222,0
frc4467,1,0.611111111,0
frc2603,0.555555556,0.333333333,0
frc6927,0.444444444,0.222222222,0
frc3010,1.777777778,0.666666667,0.111111111
frc1750,0.888888889,0.444444444,0
frc3660,0.666666667,0.222222222,0
frc6900,1.111111111,0.333333333,0
frc1561,1.111111111,0.333333333,0
frc3498,0.4,0.2,0
frc3612,0.888888889,0.333333333,0
frc1448,0.666666667,0.444444444,0
frc5730,0.888888889,0.111111111,0
frc6809,0.666666667,0.111111111,0
frc3465,0.222222222,0,0
frc3179,1.222222222,0.5,0.111111111
frc2986,0.8,0,0
frc3457,0.444444444,0,0
frc2795,1.111111111,0.333333333,0
frc5611,0.888888889,0,0
frc6730,0.666666667,0.222222222,0
frc5930,1.111111111,0.444444444,0
frc5621,0.888888889,0.333333333,0
frc3152,1.111111111,0.111111111,0
frc6464,0.666666667,0.222222222,0
frc3931,1.2,0.9,0.1
frc1296,1.285714286,0.642857143,0.035714286
frc2335,1.333333333,0.555555556,0
frc4933,0.666666667,0.111111111,0
frc2354,0.888888889,0.222222222,0
frc2461,0.526315789,0.157894737,0
frc2341,1,0.5,0.071428571
frc2398,0.888888889,0.111111111,0
frc2359,1.2,0.5,0.05
frc5578,1.111111111,0.333333333,0
frc2165,0.666666667,0.111111111,0
frc3247,1.111111111,0.222222222,0
frc2424,0.888888889,0.111111111,0
frc5212,1.142857143,0.357142857,0.071428571
frc3163,0.888888889,0.333333333,0
frc2373,0.666666667,0.444444444,0
frc3507,0.777777778,0.166666667,0
frc6987,0.444444444,0.472222222,0.055555556
frc2386,1.055555556,0.527777778,0.194444444
frc6323,0.916666667,0.625,0.083333333
frc5672,0.916666667,0.458333333,0
frc5039,1.055555556,0.388888889,0.027777778
frc773,0.666666667,0.166666667,0
frc7200,1,0.694444444,0.055555556
frc2852,1.055555556,0.472222222,0.083333333
frc6859,0.833333333,0.375,0
frc4152,0.916666667,0.375,0.083333333
frc1310,1.130434783,0.608695652,0.043478261
frc4777,0.583333333,0.541666667,0.041666667
frc6331,0.833333333,0.520833333,0.125
frc4951,0.916666667,0.375,0.041666667
frc4914,0.944444444,0.472222222,0.055555556
frc6865,0.833333333,0.333333333,0.041666667
frc4968,0.944444444,0.555555556,0.111111111
frc3543,0.916666667,0.5,0.041666667
frc4039,1.24137931,0.844827586,0.103448276
frc5024,0.75,0.25,0.041666667
frc1360,1.47826087,0.826086957,0.173913043
frc6864,0.555555556,0.555555556,0.138888889
frc6336,0.833333333,0.527777778,0.055555556
frc6867,0.722222222,0.638888889,0.055555556
frc4618,1.391304348,0.847826087,0.152173913
frc6917,0.722222222,0.611111111,0.111111111
frc6140,0.611111111,0.555555556,0.027777778
frc5426,1.111111111,0.555555556,0.388888889
frc2702,1.055555556,0.638888889,0.277777778
frc6378,1.166666667,0.638888889,0.166666667
frc1285,1.166666667,0.555555556,0.111111111
frc4678,1.347826087,0.717391304,0.195652174
frc1334,1,0.722222222,0.138888889
frc3161,1.222222222,0.583333333,0.111111111
frc6141,0.888888889,0.472222222,0.083333333
frc6544,1,0.5,0.194444444
frc4343,1,0.638888889,0.166666667
frc4936,1.166666667,0.666666667,0.138888889
frc6856,1.111111111,0.611111111,0.083333333
frc6978,1,0.75,0.083333333
frc2056,1.869565217,0.869565217,0.782608696
frc5834,0.888888889,0.555555556,0.138888889
frc5596,1,0.444444444,0.166666667
frc6070,0.888888889,0.694444444,0.111111111
frc4704,1.055555556,0.555555556,0.083333333
frc7267,0.888888889,0.416666667,0
frc771,0.777777778,0.555555556,0.055555556
frc6135,0.666666667,0.777777778,0.138888889
frc2634,1.111111111,0.444444444,0.138888889
frc4688,1.166666667,0.666666667,0.111111111
frc3739,0.666666667,0.444444444,0.083333333
frc4525,1.166666667,0.861111111,0.138888889
frc6632,0.722222222,0.694444444,0.138888889
frc2609,1.068965517,0.844827586,0.086206897
frc7058,0.777777778,0.666666667,0
frc1246,1.222222222,0.583333333,0.111111111
frc6854,1.055555556,0.444444444,0.055555556
frc4992,0.944444444,0.805555556,0.055555556
frc4069,1.055555556,0.777777778,0.194444444
frc6009,1.222222222,0.555555556,0.083333333
frc907,0.944444444,0.555555556,0.055555556
frc6878,0.944444444,0.527777778,0.055555556
frc6110,0.944444444,0.666666667,0.083333333
frc4939,0.869565217,0.543478261,0.130434783
frc5885,0.722222222,0.555555556,0.194444444
frc7013,0.888888889,0.75,0.083333333
frc4932,0.583333333,0.5,0.083333333
frc6461,0.416666667,0.583333333,0.125
frc5921,1.166666667,0.583333333,0.041666667
frc6339,0.583333333,0.458333333,0.083333333
frc5699,0.666666667,0.75,0.083333333
frc6537,0.916666667,0.625,0.125
frc3560,1,0.5,0.041666667
frc6130,0.5,0.541666667,0.083333333
frc4902,0.666666667,0.458333333,0.083333333
frc4519,0.833333333,0.5,0.083333333
frc6342,0.833333333,0.583333333,0.041666667
frc3571,1,0.458333333,0
frc2935,0.5,0.458333333,0
frc1374,0.75,0.541666667,0.041666667
frc5409,1.083333333,0.416666667,0.125
frc5776,0.75,0.541666667,0.083333333
frc5033,0.333333333,0.083333333,0.083333333
frc7022,1,0.375,0.083333333
frc5589,0.75,0.458333333,0.041666667
frc6992,1,0.583333333,0.083333333
frc781,0.583333333,0.291666667,0
frc6481,0.833333333,0.166666667,0.041666667
frc4907,0.833333333,0.291666667,0.041666667
frc4938,0.666666667,0.416666667,0
frc6052,0.833333333,0.375,0.041666667
frc3756,0.5,0.333333333,0.083333333
frc6881,0.916666667,0.416666667,0.041666667
frc4920,1.166666667,0.583333333,0.083333333
frc6162,0.75,0.25,0
frc6725,0.75,0.416666667,0.041666667
frc5483,0.916666667,0.291666667,0.041666667
frc5821,0.583333333,0.458333333,0.041666667
frc5870,0.583333333,0.125,0
frc4940,0.833333333,0.416666667,0.041666667
frc5408,0.5,0.458333333,0
frc5689,0.833333333,0.375,0.041666667
frc5288,0.666666667,0.25,0
frc2994,1.166666667,0.416666667,0.083333333
frc6514,0.916666667,0.375,0.041666667
frc1075,0.583333333,0.375,0
frc4783,0.75,0.333333333,0
frc7052,0.833333333,0.333333333,0.083333333
frc7176,0.75,0.583333333,0
frc5428,0.916666667,0.291666667,0
frc4001,1.166666667,0.375,0
frc6513,0.5,0.166666667,0.041666667
frc854,0.75,0.291666667,0
frc919,0.75,0.416666667,0
frc5519,1.083333333,0.458333333,0
frc6975,0.666666667,0.333333333,0
frc746,0.75,0.375,0
frc6397,1.083333333,0.541666667,0.041666667
frc6564,0.583333333,0.541666667,0.041666667
frc5031,1,0.5,0.041666667
frc6866,0.833333333,0.208333333,0.083333333
frc6977,0.833333333,0.375,0.041666667
frc5719,0.916666667,0.291666667,0.041666667
frc4252,0.75,0.375,0.041666667
frc5911,1.083333333,0.416666667,0.041666667
frc4248,0.583333333,0.5,0.041666667
frc4015,0.583333333,0.208333333,0
frc7136,0.666666667,0.083333333,0
frc5032,0.916666667,0.375,0.041666667
frc4595,1,0.291666667,0.083333333
frc6202,1,0.416666667,0.083333333
frc4110,0.666666667,0.291666667,0
frc4662,1,0.583333333,0.083333333
frc2635,1,0.722222222,0.055555556
frc7204,0.666666667,0.5,0
frc5450,0.944444444,0.638888889,0.194444444
frc2521,1.260869565,0.565217391,0.130434783
frc7032,0.583333333,0,0.041666667
frc6465,0.944444444,0.583333333,0.083333333
frc1432,1,0.5,0.041666667
frc2471,1.47826087,0.543478261,0.434782609
frc1510,1.166666667,0.555555556,0.25
frc4043,0.583333333,0.25,0.041666667
frc3636,0.666666667,0.416666667,0.083333333
frc1571,0.916666667,0.5,0
frc1359,0.611111111,0.472222222,0.055555556
frc5975,1,0.375,0
frc3024,0.944444444,0.666666667,0.111111111
frc2915,0.75,0.125,0.041666667
frc955,0.916666667,0.166666667,0.041666667
frc5970,0.916666667,0.166666667,0.041666667
frc5198,0.666666667,0.291666667,0.083333333
frc4692,0.777777778,0.388888889,0.027777778
frc6343,1,0.416666667,0.041666667
frc3812,0.583333333,0.416666667,0.083333333
frc2898,0.583333333,0.166666667,0.041666667
frc2733,1.166666667,0.583333333,0.027777778
frc2411,1,0.291666667,0.083333333
frc3131,0.75,0.375,0
frc847,1.222222222,0.666666667,0.055555556
frc2550,0.666666667,0.583333333,0
frc997,1.166666667,0.583333333,0.083333333
frc4057,0.916666667,0.5,0.125
frc6959,0.75,0.041666667,0.041666667
frc4132,0.75,0.25,0.041666667
frc3673,0.583333333,0.25,0.041666667
frc4051,0.583333333,0.25,0
frc753,1,0.416666667,0.041666667
frc4127,0.75,0.5,0.041666667
frc6445,0.956521739,0.5,0.065217391
frc5085,0.75,0.333333333,0
frc1540,1.130434783,0.673913043,0.043478261
frc6696,1,0.5,0
frc2374,0.888888889,0.694444444,0.083333333
frc6845,0.833333333,0.555555556,0.027777778
frc5468,1,0.568965517,0.103448276
frc5977,0.583333333,0.083333333,0
frc2046,1.517241379,0.689655172,0.137931034
frc5748,0.666666667,0.416666667,0.041666667
frc5295,0.583333333,0.291666667,0.041666667
frc6442,1.083333333,0.458333333,0.041666667
frc568,0.941176471,0.529411765,0.088235294
frc6443,1.055555556,0.611111111,0.138888889
frc4309,0.916666667,0.458333333,0.125
frc1308,1.111111111,0.555555556,0.111111111
frc2051,0.666666667,0.222222222,0
frc3954,1.333333333,0.777777778,0.111111111
frc7274,1.111111111,0.666666667,0.111111111
frc3062,0.444444444,0.333333333,0
frc1787,0.666666667,0.666666667,0.222222222
frc117,0.888888889,0.444444444,0.111111111
frc5077,0.222222222,0.222222222,0
frc3955,0.444444444,0.111111111,0.222222222
frc4991,1.111111111,0.222222222,0.111111111
frc4547,0.222222222,0.111111111,0.111111111
frc2656,0.888888889,0.333333333,0.222222222
frc1743,0.666666667,0,0
frc4049,0.444444444,0.222222222,0.111111111
frc6054,0.888888889,0.888888889,0
frc3511,0.444444444,0.444444444,0.111111111
frc3957,0.888888889,0.444444444,0
frc1708,1.111111111,0.555555556,0.111111111
frc2559,1,0.625,0.041666667
frc5181,0.833333333,0.666666667,0.041666667
frc6808,0.833333333,0.5,0.041666667
frc4454,0.916666667,0.5,0.125
frc2095,0.666666667,0.5,0
frc486,0.916666667,0.541666667,0
frc4373,0.75,0.458333333,0.083333333
frc1495,1,0.583333333,0.083333333
frc423,0.916666667,0.416666667,0.041666667
frc6667,0.5,0.416666667,0
frc2522,1.304347826,0.652173913,0.108695652
frc4915,0.888888889,0.694444444,0.027777778
frc5920,1.055555556,0.638888889,0.083333333
frc3826,0.944444444,0.472222222,0.111111111
frc4469,1.166666667,0.472222222,0.055555556
frc2605,1.055555556,0.638888889,0.194444444
frc3663,1.260869565,0.630434783,0.130434783
frc6076,0.777777778,0.527777778,0
frc488,1.347826087,0.673913043,0.043478261
frc1778,1.217391304,0.695652174,0.02173913
frc3218,1.434782609,0.565217391,0.130434783
frc2944,0.666666667,0.555555556,0
frc2147,1.055555556,0.638888889,0.055555556
frc4131,0.777777778,0.5,0.166666667
frc1595,0.944444444,0.527777778,0.083333333
frc2906,0.956521739,0.652173913,0.086956522
frc948,1.055555556,0.583333333,0.055555556
frc492,0.944444444,0.638888889,0.027777778
frc4450,1,0.638888889,0.138888889
frc360,1.217391304,0.804347826,0.152173913
frc1318,1.379310345,0.75862069,0.155172414
frc4980,1.130434783,0.739130435,0.065217391
frc2557,1.608695652,0.739130435,0.282608696
frc4512,0.888888889,0.527777778,0.083333333
frc2930,1,0.611111111,0.083333333
frc4955,0.888888889,0.333333333,0.111111111
frc3533,1.111111111,0.222222222,0
frc3981,0.444444444,0.333333333,0
frc5095,0.666666667,0.333333333,0
frc7116,0.888888889,0.222222222,0.222222222
frc4594,1.111111111,0.333333333,0
frc4947,1.333333333,0.444444444,0.222222222
frc6929,1.333333333,0.444444444,0.111111111
frc4942,1.111111111,0.111111111,0.222222222
frc6847,0.888888889,0.333333333,0
frc5528,1.368421053,0.842105263,0.263157895
frc1772,1.777777778,0.666666667,0
frc4950,0.666666667,0.222222222,0.111111111
frc3532,0.222222222,0,0.111111111
frc3387,0.888888889,0,0
frc3544,0.888888889,0,0
frc4952,1.111111111,0.222222222,0
frc3975,1.111111111,0.111111111,0
frc5570,0.444444444,0.111111111,0
frc7162,1.2,0.7,0.2
frc6851,0.666666667,0.888888889,0
frc5440,0.888888889,0.444444444,0.111111111
frc5179,1.333333333,0.111111111,0
frc3379,1.111111111,0.333333333,0.333333333
frc3988,0.444444444,0.111111111,0
frc4957,0.888888889,0.111111111,0
frc2626,1.111111111,0.222222222,0.111111111
frc5994,0.888888889,0.222222222,0.111111111
frc6540,0.888888889,0,0
frc5910,1.333333333,0.333333333,0
frc6541,0,0.222222222,0
frc7053,1.333333333,0.333333333,0
frc5618,1.555555556,0.333333333,0
frc5439,1.111111111,0.444444444,0
frc6953,1.111111111,0.444444444,0.111111111
frc6872,0.888888889,0.333333333,0.222222222
frc6622,0.888888889,0.111111111,0
frc3386,1.111111111,0.444444444,0
frc7312,1,0.25,0.083333333
frc4243,1.111111111,0.111111111,0
frc4582,1.333333333,0.444444444,0
frc1553,1.333333333,0.555555556,0
frc4504,0.631578947,0.263157895,0.105263158
frc4748,0.888888889,0.111111111,0
frc283,0.947368421,0.368421053,0.105263158
frc7097,1.111111111,0.222222222,0
frc6961,0.888888889,0.222222222,0
frc3651,0.666666667,0.444444444,0
frc4267,0.666666667,0.444444444,0.111111111
frc4823,0.666666667,0.333333333,0
frc1287,1.111111111,0,0
frc6693,0.444444444,0.444444444,0.111111111
frc1398,0.888888889,0.222222222,0
frc2393,0.842105263,0.368421053,0
frc4083,1.052631579,0.315789474,0
frc5327,1.111111111,0.222222222,0
frc6222,0,0.333333333,0
frc5063,0.444444444,0.222222222,0
frc3824,1.473684211,0.631578947,0.052631579
frc7085,0.666666667,0.333333333,0.111111111
frc2187,0.666666667,0.333333333,0
frc4075,0.888888889,0.222222222,0
frc4847,0.888888889,0,0
frc6167,0.444444444,0.333333333,0.111111111
frc5130,0.888888889,0.222222222,0
frc4073,0.888888889,0.111111111,0
frc4074,1.111111111,0.444444444,0
frc5317,1.111111111,0.333333333,0
frc1539,1.333333333,0.444444444,0
frc3976,0.444444444,0,0
frc6626,0.888888889,0.222222222,0
frc5022,0.842105263,0.526315789,0
frc1051,1.555555556,0.444444444,0.111111111
frc3490,1.368421053,0.421052632,0.052631579
frc5777,0.444444444,0.333333333,0
frc7002,0.8,0.2,0
frc6399,0.6,0.1,0
frc6827,1.272727273,0.454545455,0
frc6394,1.6,0.6,0
frc6362,0.8,0.3,0
frc6997,0.4,0.1,0
frc6361,1.4,0.4,0
frc6360,0.8,0.2,0.1
frc7146,0.8,0.1,0
frc6392,1.2,0.4,0
frc6818,0.6,0.1,0
frc6949,1.2,0.5,0
frc5451,1.6,0.3,0
frc6771,1.2,0.3,0
frc6376,0.4,0.2,0
frc7242,0.6,0,0
frc6986,0.8,0.2,0
frc6970,1.2,0.4,0
frc6354,1,0.1,0
frc6971,0.4,0.1,0
frc6441,1,0.2,0
frc6494,0.6,0.3,0
frc6990,1.2,0.3,0
frc7001,0.545454545,0.181818182,0
frc6433,0.8,0.3,0
frc6018,0,0.1,0
frc5308,0.2,0.1,0
frc3258,0.882352941,0.5,0.088235294
frc6574,0.933333333,0.533333333,0.2
frc6517,1.454545455,0.636363636,0
frc6219,0.6,0.4,0
frc5744,0.4,0.2,0
frc2190,1,0.7,0
frc5186,0.8,0.4,0
frc4264,1.2,0.7,0.1
frc5508,1.4,0.8,0
frc1293,1,0.2,0
frc2856,0.8,0.1,0
frc6157,0.6,0.5,0
frc6858,0.8,0.7,0
frc4630,1,0.6,0
frc6302,1.2,0.4,0
frc6654,0.6,0.7,0
frc3984,0.4,0.3,0
frc3821,0.6,0.5,0
frc4462,1,0.7,0
frc6928,1,0.5,0
frc7108,0.833333333,0.083333333,0
frc7295,1,0,0
frc6436,0.833333333,0.083333333,0
frc7297,1.166666667,0.083333333,0
frc7294,0.666666667,0,0
frc7292,0.5,0,0
frc5655,0.833333333,0,0
frc7239,0.833333333,0.083333333,0
frc7298,0.666666667,0,0
frc5558,0.833333333,0,0
frc7291,0.833333333,0,0
frc7290,0.5,0.083333333,0
frc6064,0.666666667,0.166666667,0
frc7228,0.5,0,0
frc7071,1.166666667,0.083333333,0
frc7035,1,0.083333333,0
frc7010,1,0.083333333,0
frc6038,1.5,0,0
frc7296,1,0.083333333,0
frc6989,1,0.083333333,0
frc7227,0.5,0.083333333,0
frc6697,1,0.083333333,0
frc7086,1.166666667,0,0
frc7070,1.166666667,0.083333333,0
frc7179,1.290322581,0.451612903,0.096774194
frc5417,1.096774194,0.419354839,0.064516129
frc7063,0.3,0.35,0
frc3847,1.4375,0.6875,0.09375
frc5908,0.727272727,0.318181818,0.045454545
frc5986,1.5,0.46875,0.03125
frc5431,1.238095238,0.666666667,0.19047619
frc7125,0.222222222,0,0
frc2805,1.111111111,0.333333333,0
frc7120,1.333333333,0.222222222,0
frc6369,0.434782609,0.434782609,0
frc7319,1.333333333,0,0
frc3676,1.238095238,0.428571429,0.095238095
frc4076,0.888888889,0.222222222,0.111111111
frc5057,0.666666667,0.222222222,0.111111111
frc6646,0.666666667,0.222222222,0.111111111
frc7091,0.888888889,0.555555556,0
frc1745,1.043478261,0.434782609,0.043478261
frc3282,0.666666667,0.333333333,0.111111111
frc1255,1.217391304,0.608695652,0.086956522
frc6171,0.761904762,0.333333333,0.047619048
frc5411,0.222222222,0,0
frc1382,0.666666667,0.333333333,0.111111111
frc7121,0.666666667,0.444444444,0
frc7119,0.666666667,0.333333333,0
frc6133,0.857142857,0.380952381,0.142857143
frc3370,0.666666667,0.333333333,0
frc6671,0.888888889,0.222222222,0
frc6768,0.444444444,0.222222222,0.111111111
frc4206,1.157894737,0.473684211,0.052631579
frc3802,1.565217391,0.52173913,0.086956522
frc3355,1.333333333,0.555555556,0.111111111
frc6901,1.111111111,0.222222222,0
frc5639,0.444444444,0.111111111,0.111111111
frc6526,0.888888889,0.444444444,0.111111111
frc5775,0.888888889,0.222222222,0.111111111
frc5682,0.666666667,0.444444444,0.222222222
frc6655,1.111111111,0.333333333,0.111111111
frc7321,0.444444444,0.111111111,0.111111111
frc3037,0.666666667,0.111111111,0.111111111
frc6321,1.142857143,0.238095238,0.095238095
frc6751,0.444444444,0,0
frc4378,1.333333333,0.25,0
frc5047,0.666666667,0.333333333,0
frc3545,0.666666667,0.333333333,0.083333333
frc4063,1.090909091,0.606060606,0.03030303
frc5866,1.090909091,0.181818182,0.03030303
frc6144,0.666666667,0.333333333,0
frc6974,0.666666667,0.333333333,0
frc6682,0.833333333,0.416666667,0.083333333
frc5783,0.782608696,0.391304348,0.043478261
frc3029,0.5,0.25,0.083333333
frc3335,1.083333333,0.291666667,0
frc3366,0.782608696,0.260869565,0
frc3043,1.166666667,0.083333333,0
frc1164,1,0.25,0
frc7115,0.333333333,0.083333333,0
frc457,1,0.409090909,0
frc2587,1.076923077,0.384615385,0.038461538
frc231,0.615384615,0.384615385,0.038461538
frc6754,0.833333333,0,0
frc6547,0.5,0,0
frc5427,1.230769231,0.5,0.038461538
frc6727,1.166666667,0.083333333,0
frc4694,0.818181818,0.181818182,0
frc4328,0.833333333,0.25,0
frc2585,0.833333333,0.333333333,0.083333333
frc2950,0.333333333,0.25,0
frc4639,1.181818182,0.5,0.090909091
frc653,0.727272727,0.136363636,0
frc2966,0.833333333,0.25,0
frc3999,1.333333333,0.333333333,0
frc6488,0.769230769,0.423076923,0.076923077
frc3728,0.666666667,0.333333333,0
frc441,1,0.083333333,0
frc5261,0.833333333,0.416666667,0
frc4295,0.666666667,0.25,0
frc6951,1.5,0.416666667,0.083333333
frc2881,1.076923077,0.307692308,0.076923077
frc3735,1.076923077,0.153846154,0.038461538
frc2657,0.909090909,0.545454545,0
frc4717,1.333333333,0.416666667,0.166666667
frc4799,0.909090909,0.272727273,0.090909091
frc4364,0.909090909,0.272727273,0
frc6993,0.727272727,0.363636364,0
frc4734,0.761904762,0.238095238,0
frc3679,1.142857143,0.380952381,0
frc7271,1.090909091,0.272727273,0
frc5888,0.363636364,0.272727273,0
frc4219,1.142857143,0.428571429,0.047619048
frc1642,0.761904762,0.380952381,0
frc5052,1.238095238,0.285714286,0
frc2158,0.818181818,0.181818182,0.045454545
frc3743,0.363636364,0.090909091,0
frc4301,1.090909091,0.181818182,0.090909091
frc2882,1.142857143,0.214285714,0.071428571
frc6363,0.571428571,0.357142857,0.071428571
frc2582,0.857142857,0.428571429,0.142857143
frc2897,0.428571429,0.071428571,0
frc5923,1.142857143,0.357142857,0.214285714
frc6111,1.285714286,0.428571429,0.071428571
frc5070,0.571428571,0.214285714,0.071428571
frc5681,0.8,0.2,0.1
frc4332,0.6,0.4,0
frc6315,1,0,0
frc5103,0.4,0.1,0
frc2969,0.4,0.1,0
frc7093,0.8,0,0
frc2721,1,0,0
frc6830,1,0.2,0
frc4412,0.8,0.2,0
frc5754,1,0.4,0
frc3028,0.2,0.1,0
frc5241,0.8,0.3,0
frc3345,1.4,0.1,0
frc3035,0.8,0.2,0
frc3997,1.6,0.3,0
frc6935,1,0.2,0
frc6684,0.8,0,0
frc3240,1,0.2,0
frc5503,0.6,0.1,0.1
frc6306,0.8,0,0.1
frc7138,1,0.2,0
frc6664,1,0.3,0
frc6180,0.8,0.2,0
frc7088,0.4,0.2,0
frc5894,1,0.2,0
frc7264,1.4,0.2,0
frc6155,1.2,0.5,0
frc2972,1.111111111,0.555555556,0
frc5071,0.888888889,0.222222222,0.111111111
frc6717,0.888888889,0.333333333,0
frc6546,0.666666667,0.333333333,0
frc6400,0.888888889,0.444444444,0.111111111
frc3289,0.888888889,0.333333333,0
frc3225,0.444444444,0,0
frc6457,0.888888889,0.222222222,0
frc3405,1.111111111,0.333333333,0
frc5974,0.888888889,0.222222222,0
frc3166,0.666666667,0.222222222,0
frc4348,0.444444444,0,0
frc2993,0.666666667,0.333333333,0
frc5159,0.888888889,0.111111111,0.111111111
frc7151,0.666666667,0.222222222,0.111111111
frc2484,0.888888889,0.222222222,0.111111111
frc619,1,0.291666667,0
frc3361,0.833333333,0.458333333,0
frc1123,0.666666667,0.333333333,0.041666667
frc3455,0.916666667,0.75,0
frc1413,0.916666667,0.458333333,0.041666667
frc6543,0.583333333,0.333333333,0
frc4505,0.916666667,0.5,0
frc3939,0.583333333,0.291666667,0.083333333
frc539,0.666666667,0.375,0
frc1080,1.083333333,0.458333333,0.041666667
frc1598,0.5,0.291666667,0
frc4638,1,0.125,0.041666667
frc5830,1,0.083333333,0.041666667
frc1446,0.916666667,0.375,0
frc6189,1,0.291666667,0
frc2068,0.611111111,0.25,0.027777778
frc4286,0.416666667,0.166666667,0
frc6021,0.583333333,0.208333333,0
frc5954,0.416666667,0.083333333,0
frc617,0.583333333,0.166666667,0.041666667
frc2998,0.833333333,0.25,0
frc1908,0.583333333,0.25,0
frc1793,0.666666667,0.208333333,0.041666667
frc1137,0.583333333,0.375,0
frc3072,1.5,0.666666667,0.083333333
frc6312,1,0.166666667,0
frc7330,0.333333333,0.25,0
frc6503,1,0.208333333,0.041666667
frc3393,0.75,0.333333333,0
frc3684,0.75,0.208333333,0.041666667
frc2927,0.833333333,0.25,0
frc5588,1,0.416666667,0.041666667
frc3219,0.916666667,0.625,0.041666667
frc4461,1,0.333333333,0
